,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
3593,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,A-
3594,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,DOM103,3.0,A
3595,School of Engineering,CHD,Spring 2018,Spring,2018,2016,FAC202,2.0,C
3596,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
3597,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
3598,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,C-
3599,School of Engineering,MED,Spring 2018,Spring,2018,2016,PHY208,3.0,B
3600,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B
3601,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT184,4.0,A
3602,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ARC101,3.0,C
3603,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO101,4.0,B-
3604,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,PHY101,4.0,W
3605,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3606,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,EED103,5.0,W
3607,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,CSD101,4.0,A-
3608,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,EED102,3.0,W
3609,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,PHY102,5.0,W
3610,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT203,4.0,W
3611,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,CSD201,4.0,B-
3612,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,W
3613,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,MAT205,3.0,B
3614,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,W
3615,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED209,3.0,W
3616,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED201,4.0,W
3617,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED206,5.0,B-
3618,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,EED207,3.0,W
3619,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,HIS209,3.0,B
3620,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,EED208,3.0,W
3621,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,EED204,4.0,W
3622,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,EED301,3.0,W
3623,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3624,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,D
3625,School of Engineering,MED,Spring 2018,Spring,2018,2016,DOM401,3.0,A-
3626,School of Engineering,MED,Spring 2018,Spring,2018,2016,MKT401,3.0,B-
3627,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,BDA655,3.0,A-
3628,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B-
3629,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT184,4.0,A-
3630,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT160,4.0,A
3631,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,PHY101,4.0,B
3632,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
3633,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2016,CED102,2.0,B
3634,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,CED101,4.0,B
3635,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,MAT203,4.0,B-
3636,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,MED101,2.0,A-
3637,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,PHY102,5.0,C
3638,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,BIO201,3.0,A
3639,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,IRG107,3.0,A
3640,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,HIS104,3.0,A
3641,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,BIO309,3.0,A
3642,School of Engineering,ECE,Spring 2018,Spring,2018,2016,PHY206,4.0,C
3643,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3644,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
3645,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,CSD206,4.0,D
3646,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO101,4.0,C
3647,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ENG104,3.0,C
3648,School of Engineering,CED,Spring 2018,Spring,2018,2016,MAT104,4.0,B
3649,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2016,ENG104,3.0,B-
3650,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3651,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3652,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ENG441,4.0,A
3653,School of Engineering,EED,Spring 2018,Spring,2018,2016,ENG344,4.0,A
3654,School of Engineering,EED,Spring 2018,Spring,2018,2016,ENG142,3.0,A-
3655,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,A-
3656,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,ADP310,5.0,A
3657,School of Engineering,CHD,Spring 2018,Spring,2018,2016,ECO101,4.0,A
3658,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED210,2.0,A-
3659,School of Engineering,EED,Spring 2018,Spring,2018,2016,ENG245,3.0,A
3660,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED101,2.0,A-
3661,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3662,School of Engineering,EED,Spring 2018,Spring,2018,2016,ECO102,4.0,B
3663,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3664,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,C
3665,School of Engineering,MED,Spring 2018,Spring,2018,2016,CED307,4.0,B-
3666,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED210,2.0,B-
3667,School of Engineering,EED,Spring 2018,Spring,2018,2016,PHY206,4.0,B-
3668,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,A-
3669,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,B
3670,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,C-
3671,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,SOC217,3.0,A
3672,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,COM199,4.0,B
3673,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,SOC222,3.0,A-
3674,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C
3675,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3676,School of Engineering,CED,Spring 2018,Spring,2018,2016,ADP101,3.0,B-
3677,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
3678,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3679,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,A-
3680,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
3681,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3682,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3683,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
3684,School of Engineering,EED,Spring 2018,Spring,2018,2016,MAT434,4.0,A-
3685,School of Engineering,EED,Spring 2018,Spring,2018,2016,ECO102,4.0,A
3686,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,A-
3687,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,SOC101,3.0,B
3688,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,ADP310,5.0,A-
3689,School of Engineering,CHD,Spring 2018,Spring,2018,2016,SOC221,3.0,A
3690,School of Engineering,CHD,Spring 2018,Spring,2018,2016,ADP101,3.0,B
3691,School of Engineering,CHD,Spring 2018,Spring,2018,2016,ADP110,4.0,A-
3692,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,C-
3693,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,IRG206,3.0,B
3694,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,ADP112,4.0,B
3695,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,ADP100,3.0,B-
3696,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,A-
3697,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
3698,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,IRG106,3.0,A-
3699,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO101,4.0,C
3700,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MAT160,4.0,D
3701,School of Engineering,ECE,Spring 2018,Spring,2018,2016,IRG202,3.0,B-
3702,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,ADP310,5.0,B
3703,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,ENG443,4.0,A-
3704,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CHY352,3.0,B-
3705,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3706,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
3707,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,B
3708,School of Engineering,MED,Spring 2018,Spring,2018,2016,EED203,4.0,B
3709,School of Engineering,MED,Spring 2018,Spring,2018,2016,HIS206,3.0,A-
3710,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3711,School of Engineering,EED,Spring 2018,Spring,2018,2016,COM199,4.0,A-
3712,School of Engineering,EED,Spring 2018,Spring,2018,2016,MED101,2.0,A-
3713,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3714,School of Engineering,EED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3715,School of Engineering,CED,Spring 2018,Spring,2018,2016,CHD262,3.0,B
3716,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,OHM402,3.0,B
3717,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MGT102,3.0,B
3718,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MKT401,3.0,A
3719,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,A-
3720,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,BDA655,3.0,A-
3721,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,MAT284,4.0,A-
3722,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,MAT432,4.0,B-
3723,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT280,4.0,B
3724,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,A-
3725,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2016,MAT386,4.0,B
3726,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
3727,School of Engineering,CSD,Spring 2018,Spring,2018,2016,DOM401,3.0,B
3728,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,C
3729,School of Engineering,ECE,Spring 2018,Spring,2018,2016,DOM401,3.0,A-
3730,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,IRG208,3.0,D
3731,School of Engineering,CSD,Spring 2018,Spring,2018,2016,ADP101,3.0,B
3732,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,CSD205,4.0,A-
3733,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C
3734,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MKT401,3.0,A
3735,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3736,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CSD205,4.0,B-
3737,School of Engineering,EED,Spring 2018,Spring,2018,2016,MAT386,4.0,A
3738,School of Engineering,ECE,Spring 2018,Spring,2018,2016,IRG203,3.0,C-
3739,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3740,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3741,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2016,EED103,5.0,A
3742,School of Engineering,CSD,Spring 2017,Spring,2017,2016,EED102,3.0,A
3743,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,OHM402,3.0,B
3744,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,AP
3745,School of Natural Sciences,PHY,Spring 2017,Spring,2017,2016,HIS209,3.0,B-
3746,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT440,4.0,C
3747,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B-
3748,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,CHY241,3.0,C
3749,School of Natural Sciences,PHY,Monsoon 2017,Monsoon,2017,2016,MAT220,4.0,D
3750,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B-
3751,School of Engineering,CSD,Spring 2018,Spring,2018,2016,DOM401,3.0,A-
3752,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT246,4.0,A-
3753,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,B-
3754,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,BIO201,3.0,A-
3755,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,ENG341,4.0,A-
3756,School of Engineering,CHD,Spring 2018,Spring,2018,2016,ENG245,3.0,B
3757,School of Engineering,CHD,Spring 2018,Spring,2018,2016,BIO310,3.0,B
3758,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3759,School of Engineering,CED,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3760,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,HIS203,3.0,C-
3761,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CED308,4.0,B
3762,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3763,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MED210,2.0,B-
3764,School of Engineering,ECE,Spring 2018,Spring,2018,2016,HIS209,3.0,B
3765,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3766,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3767,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A
3768,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MAT160,4.0,B-
3769,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,DES101,4.0,A
3770,School of Engineering,ECE,Spring 2018,Spring,2018,2016,DES111,4.0,A-
3771,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C
3772,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3773,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,A-
3774,School of Engineering,CSD,Spring 2018,Spring,2018,2016,CED307,4.0,B-
3775,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3776,School of Engineering,ECE,Spring 2018,Spring,2018,2016,MED210,2.0,B
3777,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3778,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
3779,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3780,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3781,School of Engineering,CSD,Spring 2018,Spring,2018,2016,DOM401,3.0,B-
3782,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2016,IRG206,3.0,B
3783,School of Engineering,CED,Spring 2018,Spring,2018,2016,HIS209,3.0,B-
3784,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2016,MAT110,4.0,F
3785,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,IRG107,3.0,A
3786,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2016,IRG106,3.0,A
3787,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2016,MAT283,4.0,A
3788,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,C
3789,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
3790,School of Engineering,CHD,Spring 2018,Spring,2018,2016,IRG202,3.0,B-
3791,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,MAT160,4.0,B-
3792,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,C-
3793,School of Engineering,ECE,Spring 2018,Spring,2018,2016,SOC102,3.0,A-
3794,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
3795,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
3796,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
3797,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,DES101,4.0,A-
3798,School of Engineering,MED,Spring 2018,Spring,2018,2016,DES111,4.0,B
3799,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ENG241,3.0,C
3800,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ADP101,3.0,A-
3801,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B-
3802,School of Engineering,ECE,Spring 2018,Spring,2018,2016,ECO102,4.0,B
3803,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CHY213,4.0,B-
3804,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CHY351,3.0,A-
3805,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CHY352,3.0,B-
3806,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,HIS206,3.0,A-
3807,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,MAT260,4.0,B-
3808,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,MAT101,4.0,B-
3809,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,MAT100,4.0,B-
3810,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT110,4.0,A
3811,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT284,4.0,B
3812,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT102,4.0,B-
3813,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT440,4.0,B
3814,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,ADP112,4.0,A-
3815,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,MAT280,4.0,W
3816,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,MAT240,4.0,W
3817,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,MAT220,4.0,W
3818,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
3819,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
3820,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,DES101,4.0,A-
3821,School of Engineering,MED,Spring 2018,Spring,2018,2016,DES111,4.0,A-
3822,School of Engineering,CHD,Monsoon 2016,Monsoon,2016,2016,CHY111,5.0,B-
3823,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2016,MAT284,4.0,B
3824,School of Engineering,EED,Spring 2018,Spring,2018,2016,ECO101,4.0,B-
3825,School of Engineering,EED,Spring 2018,Spring,2018,2016,PHY206,4.0,C
3826,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,MAT102,4.0,D
3827,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2016,PHY104,5.0,B
3828,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2016,BIO201,3.0,A-
3829,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,MAT110,4.0,F
3830,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,HIS209,3.0,B-
3831,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2016,BIO309,3.0,B-
3832,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,CSD101,4.0,C-
3833,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,PHY101,4.0,W
3834,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,C
3835,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2016,EED103,5.0,D
3836,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,EED102,3.0,C-
3837,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,CSD201,4.0,D
3838,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,MAT203,4.0,W
3839,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,PHY102,5.0,C-
3840,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED201,4.0,D
3841,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED206,5.0,W
3842,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,W
